uid,eventID,pointID,stemDistance,stemAzimuth,individualID,taxonID,scientificName,taxonRank
43e3680e-29e4-4db3-8b3c-6efc288443fc,vst_GUAN_2017,57,14,170.2,NEON.PLA.D04.GUAN.00026A,SWMA2,Swietenia mahagoni (L.) Jacq.,species
8bca8a23-8155-4445-b099-83bc6fe2e33c,vst_GUAN_2015,39,5.8,58,NEON.PLA.D04.GUAN.00027,2PLANT,Unknown plant,kingdom
0607e261-98e1-4e36-b33d-61b27990262d,vst_GUAN_2016,57,13.1,159.2,NEON.PLA.D04.GUAN.00028,BUSI,Bursera simaruba (L.) Sarg.,species
1b0d6d0d-a8ff-4d88-bc05-c6de045f2bf7,vst_GUAN_2016,39,10.4,49.8,NEON.PLA.D04.GUAN.00029,SWMA2,Swietenia mahagoni (L.) Jacq.,species
a009e0da-f029-4dcf-a883-f864fd437246,vst_GUAN_2016,57,11.4,161.3,NEON.PLA.D04.GUAN.00030,SWMA2,Swietenia mahagoni (L.) Jacq.,species
76483fec-bd75-4562-9b3f-41fcf042cfb8,vst_GUAN_2016,57,8.4,166.8,NEON.PLA.D04.GUAN.00036,SWMA2,Swietenia mahagoni (L.) Jacq.,species
88a2e8c2-98c0-4352-83f5-461e1a0c9e34,vst_GUAN_2016,57,8.4,166.8,NEON.PLA.D04.GUAN.00036A,SWMA2,Swietenia mahagoni (L.) Jacq.,species
3f82a0c0-93a0-4e4a-92f6-205f48d0deea,vst_GUAN_2016,57,7.1,131.5,NEON.PLA.D04.GUAN.00039,SWMA2,Swietenia mahagoni (L.) Jacq.,species
c1fac8d8-a56a-4c2d-814a-59ab612b87dd,vst_GUAN_2016,57,10.6,148.7,NEON.PLA.D04.GUAN.00042,SWMA2,Swietenia mahagoni (L.) Jacq.,species
208645a4-901e-4245-aae0-3f2a8d11b2cc,vst_GUAN_2016,57,2.4,133.4,NEON.PLA.D04.GUAN.00044,SWMA2,Swietenia mahagoni (L.) Jacq.,species
1eb7c0d9-d646-4400-91e7-87f371f62957,vst_GUAN_2016,57,10.4,122.9,NEON.PLA.D04.GUAN.00045,SWMA2,Swietenia mahagoni (L.) Jacq.,species
b289684c-db30-4809-aa20-fe81e689892d,vst_GUAN_2016,57,12.1,117.6,NEON.PLA.D04.GUAN.00046,SWMA2,Swietenia mahagoni (L.) Jacq.,species
81401b1b-50a6-4f2f-8a6d-35b06437e60d,vst_GUAN_2016,59,7.6,220.8,NEON.PLA.D04.GUAN.00048,SWMA2,Swietenia mahagoni (L.) Jacq.,species
244d5415-9ce3-4179-ab4d-543c0f26e9ce,vst_GUAN_2016,57,15.4,107.1,NEON.PLA.D04.GUAN.00049,SWMA2,Swietenia mahagoni (L.) Jacq.,species
2f731c51-e029-4d00-a818-3bb70e3097ff,vst_GUAN_2016,59,2.3,175.8,NEON.PLA.D04.GUAN.00050,LELE10,Leucaena leucocephala (Lam.) de Wit,species
001d530c-f744-4578-9b02-3890fc0bd266,vst_GUAN_2016,59,1.1,170,NEON.PLA.D04.GUAN.00051,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species
01e67d2d-7462-4b98-aea6-e16bd0a9493c,vst_GUAN_2016,59,1.1,170,NEON.PLA.D04.GUAN.00051A,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species
dfe8898b-7f7b-43a4-a118-8e311e04a61f,vst_GUAN_2016,59,10.4,187.5,NEON.PLA.D04.GUAN.00053,SWMA2,Swietenia mahagoni (L.) Jacq.,species
6836dd6e-242a-4510-ad24-6ff177f3491a,vst_GUAN_2015,41,7.9,351.4,NEON.PLA.D04.GUAN.00054,GUAIA,Guaiacum sp.,genus
408bec1c-c88a-464c-a540-a49bd24e9de9,vst_GUAN_2016,59,15,184.4,NEON.PLA.D04.GUAN.00057,SWMA2,Swietenia mahagoni (L.) Jacq.,species
f164dcb7-4a71-426e-ab3e-3c466f18084c,vst_GUAN_2015,41,4.8,334.7,NEON.PLA.D04.GUAN.00058,AMEL,Amyris elemifera L.,species
4cdb7635-993a-4f40-bb64-57789e10da73,vst_GUAN_2016,59,14.9,201.9,NEON.PLA.D04.GUAN.00059,SWMA2,Swietenia mahagoni (L.) Jacq.,species
6b22d43c-4578-40ea-b589-6fd956ebeaa7,vst_GUAN_2016,39,8.9,74.1,NEON.PLA.D04.GUAN.00060,SWMA2,Swietenia mahagoni (L.) Jacq.,species
82fad5f3-a49a-4c29-bf4d-a000de1fdb0f,vst_GUAN_2016,39,8.9,74.1,NEON.PLA.D04.GUAN.00060A,SWMA2,Swietenia mahagoni (L.) Jacq.,species
1dbea510-c0cb-48c6-8bbb-fa8d0d5178f3,vst_GUAN_2016,39,16.4,84.9,NEON.PLA.D04.GUAN.00061,GUOF,Guaiacum officinale L.,species
a2b12251-da5d-44c1-ad71-62c84ad32e11,vst_GUAN_2016,39,16.4,84.9,NEON.PLA.D04.GUAN.00061A,GUOF,Guaiacum officinale L.,species
2356525c-6585-429d-a625-0294241851ac,vst_GUAN_2016,39,16.4,84.9,NEON.PLA.D04.GUAN.00061B,GUOF,Guaiacum officinale L.,species
24154618-18b9-4ee1-a669-4a05eca4f2b4,vst_GUAN_2016,59,19.3,206.1,NEON.PLA.D04.GUAN.00063,SWMA2,Swietenia mahagoni (L.) Jacq.,species
1c58f742-277f-4a63-8167-e2803ff82c40,vst_GUAN_2016,59,19.3,206.1,NEON.PLA.D04.GUAN.00063A,SWMA2,Swietenia mahagoni (L.) Jacq.,species
19fdff32-47f2-4391-9e09-c96b421b8340,vst_GUAN_2016,59,17.2,203.6,NEON.PLA.D04.GUAN.00064,SWMA2,Swietenia mahagoni (L.) Jacq.,species
50ca6a3d-4cd6-4ab2-82ca-2e947292789c,vst_GUAN_2016,59,15.9,209.9,NEON.PLA.D04.GUAN.00065,GUOF,Guaiacum officinale L.,species
ac57fee5-338e-450b-8eb6-773f6acfbebe,vst_GUAN_2016,59,15.9,209.9,NEON.PLA.D04.GUAN.00065A,GUOF,Guaiacum officinale L.,species
9bf7d15d-486c-4e72-99b3-8588cc18592e,vst_GUAN_2016,59,15.9,209.9,NEON.PLA.D04.GUAN.00065B,GUOF,Guaiacum officinale L.,species
caf07f56-64b7-42cd-979d-7502ba85e610,vst_GUAN_2016,39,11.7,67.6,NEON.PLA.D04.GUAN.00066,SWMA2,Swietenia mahagoni (L.) Jacq.,species
2172f905-1e38-4959-961d-6cbabefd38d8,vst_GUAN_2015,41,9.6,320.2,NEON.PLA.D04.GUAN.00067,2PLANT,Unknown plant,kingdom
8a6780bf-3264-4439-9428-25dc465851d0,vst_GUAN_2016,61,12.5,206.9,NEON.PLA.D04.GUAN.00068,LELE10,Leucaena leucocephala (Lam.) de Wit,species
87abb405-52ff-4a16-9700-198820a5e331,vst_GUAN_2015,43,12.1,333.8,NEON.PLA.D04.GUAN.00069,SWMA2,Swietenia mahagoni (L.) Jacq.,species
41fce6c3-52bf-47ee-bd66-247db3b89d59,vst_GUAN_2016,61,14.4,201.1,NEON.PLA.D04.GUAN.00070,SWMA2,Swietenia mahagoni (L.) Jacq.,species
1404843c-0a6b-40a2-bd38-d7b50dfd9df2,vst_GUAN_2016,43,7,328.1,NEON.PLA.D04.GUAN.00071,SWMA2,Swietenia mahagoni (L.) Jacq.,species
de7db4fb-14e6-4ad5-9de3-0aea1855967f,vst_GUAN_2016,43,2.9,333,NEON.PLA.D04.GUAN.00073,SWMA2,Swietenia mahagoni (L.) Jacq.,species
882d7d8c-45d0-4147-9756-049b372802e3,vst_GUAN_2016,43,3.5,285.5,NEON.PLA.D04.GUAN.00074,ACFA,Acacia farnesiana (L.) Willd.,species
d7f4bcfb-2638-4b1a-8b53-c5b378161e1c,vst_GUAN_2015,43,6.3,282.1,NEON.PLA.D04.GUAN.00075,FABACE,Fabaceae sp.,family
010f6ed8-bb23-4f8a-8524-bfc14d0d62ee,vst_GUAN_2015,43,7.7,313.4,NEON.PLA.D04.GUAN.00076,SWMA2,Swietenia mahagoni (L.) Jacq.,species
7d7a218b-9797-456d-aa47-f57b8bf8e402,vst_GUAN_2015,43,9.1,289.3,NEON.PLA.D04.GUAN.00077,AMEL,Amyris elemifera L.,species
0f903410-0cc3-470d-ae93-13fc6f06d2b0,vst_GUAN_2016,43,6.7,300.3,NEON.PLA.D04.GUAN.00078,LELE10,Leucaena leucocephala (Lam.) de Wit,species
de826a4b-db41-4473-9fd9-bb23742ea1ac,vst_GUAN_2016,39,1.5,355.8,NEON.PLA.D04.GUAN.00079,SWMA2,Swietenia mahagoni (L.) Jacq.,species
3f7fd1f1-0006-46e0-b9fa-425b96223432,vst_GUAN_2016,61,2.8,209.7,NEON.PLA.D04.GUAN.00128,SWMA2,Swietenia mahagoni (L.) Jacq.,species
1c2cc5b5-30d4-4cdf-a93f-2988703dfaa2,vst_GUAN_2016,61,4.1,223.2,NEON.PLA.D04.GUAN.00129,SWMA2,Swietenia mahagoni (L.) Jacq.,species
fedbf8a8-2e65-443d-8222-ad3879b8aefc,vst_GUAN_2015,61,5,186.5,NEON.PLA.D04.GUAN.00130,2PLANT,Unknown plant,kingdom
b95052f4-6d4c-4a1a-9fa6-622ed016ffe3,vst_GUAN_2015,61,6.6,232.6,NEON.PLA.D04.GUAN.00132,GUAIA,Guaiacum sp.,genus
d680622c-12f5-4807-a82d-6db8b0f48378,vst_GUAN_2016,61,3.1,267.4,NEON.PLA.D04.GUAN.00133,SWMA2,Swietenia mahagoni (L.) Jacq.,species
515c0926-0bde-497e-b65f-a4f3993ed613,vst_GUAN_2015,59,5.4,97.1,NEON.PLA.D04.GUAN.00134,2PLANT,Unknown plant,kingdom
b7858d90-93a6-4222-a69e-b22d1208e75e,vst_GUAN_2016,61,3.4,251.9,NEON.PLA.D04.GUAN.00135,SWMA2,Swietenia mahagoni (L.) Jacq.,species
7c0f0849-a735-4ad6-9245-6ceb43f2aad3,vst_GUAN_2016,59,3,90.1,NEON.PLA.D04.GUAN.00136,LELE10,Leucaena leucocephala (Lam.) de Wit,species
f0f8f9d8-ccb6-49fa-b8ce-936f435367c0,vst_GUAN_2016,59,3.6,124.9,NEON.PLA.D04.GUAN.00137,GUOF,Guaiacum officinale L.,species
40ade0b5-eb89-4ad3-b671-d182a47c2632,vst_GUAN_2016,59,5.8,154.3,NEON.PLA.D04.GUAN.00138,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species
91f034b1-a8ee-442b-8096-f9c7a51bb773,vst_GUAN_2016,59,5.8,154.3,NEON.PLA.D04.GUAN.00138A,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species
f00e62d7-cac3-48c8-9816-618423dc82d3,vst_GUAN_2016,59,9,129.3,NEON.PLA.D04.GUAN.00139,LELE10,Leucaena leucocephala (Lam.) de Wit,species
5bf7bc17-e5fd-4c12-bc7d-f3167b350c0a,vst_GUAN_2016,59,10.2,157,NEON.PLA.D04.GUAN.00140,OTHE,Plantae sp.,kingdom
34d86f6c-af07-47a3-aa52-f02e6f4c5c7d,vst_GUAN_2016,59,11.9,164.1,NEON.PLA.D04.GUAN.00141,SWMA2,Swietenia mahagoni (L.) Jacq.,species
bfec0d06-c740-4e3e-bd5d-658941efddd8,vst_GUAN_2015,41,5.6,21.7,NEON.PLA.D04.GUAN.00142,GUAIA,Guaiacum sp.,genus
50dd5348-e388-4401-8222-10336fc17633,vst_GUAN_2015,41,4.7,82.5,NEON.PLA.D04.GUAN.00143,AMEL,Amyris elemifera L.,species
111d974e-4088-4fec-af8b-38355b9ef8bc,vst_GUAN_2016,43,18,272,NEON.PLA.D04.GUAN.00145,GUOF,Guaiacum officinale L.,species
4f902f77-ae2d-4600-bfde-8a85d018286d,vst_GUAN_2016,43,18,272,NEON.PLA.D04.GUAN.00145A,GUOF,Guaiacum officinale L.,species
1fa466be-43dc-42e6-9f67-21fcaf40f8da,vst_GUAN_2016,61,16.1,223.6,NEON.PLA.D04.GUAN.00190,LELE10,Leucaena leucocephala (Lam.) de Wit,species
387e7d4d-0471-4ed2-8f56-b47fd6c38852,vst_GUAN_2016,43,15,294,NEON.PLA.D04.GUAN.00192,ACFA,Acacia farnesiana (L.) Willd.,species
49e2b90a-be9b-4d00-916e-ba880cac7d1b,vst_GUAN_2016,57,6.8,147,NEON.PLA.D04.GUAN.00305,SWMA2,Swietenia mahagoni (L.) Jacq.,species
47fc4aee-4395-4403-8a74-f85383c48bd7,vst_GUAN_2016,57,3,138.8,NEON.PLA.D04.GUAN.00308A,SWMA2,Swietenia mahagoni (L.) Jacq.,species
92a6178d-4344-4cf8-8f14-48ffa4b8aca0,vst_GUAN_2016,57,7.6,107.2,NEON.PLA.D04.GUAN.00326,SWMA2,Swietenia mahagoni (L.) Jacq.,species
71bf6831-61f6-4670-8423-659f7e4554cf,vst_GUAN_2016,57,13.3,127.9,NEON.PLA.D04.GUAN.00327,SWMA2,Swietenia mahagoni (L.) Jacq.,species
66732c54-9f11-4863-ae65-411451d4d6b4,vst_GUAN_2016,57,13.3,127.9,NEON.PLA.D04.GUAN.00327A,SWMA2,Swietenia mahagoni (L.) Jacq.,species
b05e6e44-1391-46fe-b211-a444530e4924,vst_GUAN_2016,59,12.2,207.3,NEON.PLA.D04.GUAN.00349,BOURR,Bourreria sp.,genus
18ee3932-ba49-4f45-a50c-28c173152032,vst_GUAN_2016,57,13.3,115.9,NEON.PLA.D04.GUAN.00350,SWMA2,Swietenia mahagoni (L.) Jacq.,species
fe8673db-de44-4317-8d5b-c9411c8244ad,vst_GUAN_2016,59,10.9,196,NEON.PLA.D04.GUAN.00351,LELE10,Leucaena leucocephala (Lam.) de Wit,species
597c9e60-8d0e-41c5-b480-ff044fa86ba0,vst_GUAN_2016,57,12.3,142,NEON.PLA.D04.GUAN.00352,SWMA2,Swietenia mahagoni (L.) Jacq.,species
aa606a92-d377-4981-be5e-cc5b9f9bfa8d,vst_GUAN_2016,57,1.4,115.6,NEON.PLA.D04.GUAN.00357,SWMA2,Swietenia mahagoni (L.) Jacq.,species
66b237d7-3c08-4045-a6bc-927c6fcbe584,vst_GUAN_2016,57,11.8,173,NEON.PLA.D04.GUAN.00359,SWMA2,Swietenia mahagoni (L.) Jacq.,species
1bc2df7c-a697-4d28-b41d-dee7476d655b,vst_GUAN_2016,59,5.3,179.6,NEON.PLA.D04.GUAN.00360,SWMA2,Swietenia mahagoni (L.) Jacq.,species
aa20162e-a5f1-4efb-9f25-ca752b022b08,vst_GUAN_2016,57,9.4,167.2,NEON.PLA.D04.GUAN.00362,SWMA2,Swietenia mahagoni (L.) Jacq.,species
fc326165-2d07-4c0e-8dd8-f43fffd62398,vst_GUAN_2016,57,10.5,111.5,NEON.PLA.D04.GUAN.00363,SWMA2,Swietenia mahagoni (L.) Jacq.,species
e6d4b28c-bf1e-46fb-9d9b-c3d6d491f828,vst_GUAN_2016,57,5,119.7,NEON.PLA.D04.GUAN.00364,SWMA2,Swietenia mahagoni (L.) Jacq.,species
9b0784b8-65fd-4010-a111-4a7f3c39f1bd,vst_GUAN_2016,59,12.3,177.8,NEON.PLA.D04.GUAN.00373,SWMA2,Swietenia mahagoni (L.) Jacq.,species
03b83c6c-1617-4b3e-b1a6-e8f0d8a1bb4f,vst_GUAN_2016,59,17.5,178.1,NEON.PLA.D04.GUAN.00374,SWMA2,Swietenia mahagoni (L.) Jacq.,species
710aa9ae-c001-4b43-89df-fc1036a0b519,vst_GUAN_2016,59,17.5,178.1,NEON.PLA.D04.GUAN.00374A,SWMA2,Swietenia mahagoni (L.) Jacq.,species
b07f20f4-a83e-4568-905b-734c86b9d82c,vst_GUAN_2016,57,13.7,95.1,NEON.PLA.D04.GUAN.00375,SWMA2,Swietenia mahagoni (L.) Jacq.,species
5232b199-1871-4e1e-8b6f-933afce1acd7,vst_GUAN_2016,59,18.3,188.7,NEON.PLA.D04.GUAN.00376,SWMA2,Swietenia mahagoni (L.) Jacq.,species
ed1dc5b4-0420-4858-acbb-fd84f90216e5,vst_GUAN_2016,59,17.3,195.9,NEON.PLA.D04.GUAN.00377,SWMA2,Swietenia mahagoni (L.) Jacq.,species
c5f3f164-3e4d-48be-88df-ee812872deef,vst_GUAN_2016,57,15,105.6,NEON.PLA.D04.GUAN.00379,SWMA2,Swietenia mahagoni (L.) Jacq.,species
0562b5de-c977-4ee9-9719-fac4a67cc257,vst_GUAN_2016,59,16,209.2,NEON.PLA.D04.GUAN.00380,SESI3,Senna siamea (Lam.) Irwin & Barneby,species
ee30d252-90a0-4e16-8153-8ed9a5eaad7c,vst_GUAN_2016,59,17,176.3,NEON.PLA.D04.GUAN.00381,SWMA2,Swietenia mahagoni (L.) Jacq.,species
90c8ec68-34c7-42c1-b1c9-c3b2deba9b0a,vst_GUAN_2016,59,19.5,183.1,NEON.PLA.D04.GUAN.00382,SWMA2,Swietenia mahagoni (L.) Jacq.,species
b1ab050d-6008-489d-a8ed-b0b123a5bbd8,vst_GUAN_2016,57,16.1,109.4,NEON.PLA.D04.GUAN.00383,SWMA2,Swietenia mahagoni (L.) Jacq.,species
9793f49d-f852-4f57-8202-f19e043f02a7,vst_GUAN_2016,57,14.3,164,NEON.PLA.D04.GUAN.00386,SWMA2,Swietenia mahagoni (L.) Jacq.,species
e968a7fb-0766-43db-8734-d26cf76d47ba,vst_GUAN_2016,57,19.8,162.9,NEON.PLA.D04.GUAN.00387,SWMA2,Swietenia mahagoni (L.) Jacq.,species
b7c04568-e937-4f90-8d18-dfb3d9236101,vst_GUAN_2016,57,17.3,168.7,NEON.PLA.D04.GUAN.00390,SWMA2,Swietenia mahagoni (L.) Jacq.,species
2de7edc7-4610-425f-96d3-47ea581a6ab0,vst_GUAN_2016,57,19,146.1,NEON.PLA.D04.GUAN.00392,SWMA2,Swietenia mahagoni (L.) Jacq.,species
7437fb3a-8320-475f-b7ef-0d1c9e3a2730,vst_GUAN_2016,57,18.4,157.4,NEON.PLA.D04.GUAN.00397,SWMA2,Swietenia mahagoni (L.) Jacq.,species
6c069d5d-92ff-4648-a8fe-fbd13773002f,vst_GUAN_2016,57,4.2,160,NEON.PLA.D04.GUAN.00400,SWMA2,Swietenia mahagoni (L.) Jacq.,species
cb4c9c35-96fc-46f9-8c09-b1f4aa0dbff6,vst_GUAN_2016,23,15.5,40.3,NEON.PLA.D04.GUAN.00432,SWMA2,Swietenia mahagoni (L.) Jacq.,species
a74feaa7-fc00-4064-acd4-4d724837a5c6,vst_GUAN_2016,25,10.2,354.8,NEON.PLA.D04.GUAN.00435,SWMA2,Swietenia mahagoni (L.) Jacq.,species
b8b9828b-65fa-4a5d-b7a4-6a47b2dbe82a,vst_GUAN_2016,25,10.2,354.8,NEON.PLA.D04.GUAN.00435A,SWMA2,Swietenia mahagoni (L.) Jacq.,species
9406813b-11a7-4c95-9922-a3f849511751,vst_GUAN_2016,23,12,32.9,NEON.PLA.D04.GUAN.00444,SWMA2,Swietenia mahagoni (L.) Jacq.,species
fc79a78f-05d1-45c4-a7f0-942204226327,vst_GUAN_2016,25,8.8,310.7,NEON.PLA.D04.GUAN.00445,SWMA2,Swietenia mahagoni (L.) Jacq.,species
50a6188a-0363-4363-8309-3ea3b10baaed,vst_GUAN_2016,25,8.8,310.7,NEON.PLA.D04.GUAN.00445A,SWMA2,Swietenia mahagoni (L.) Jacq.,species
4b4f9b9d-1124-4425-8192-64de704de9ad,vst_GUAN_2016,25,12.8,316.7,NEON.PLA.D04.GUAN.00447,SWMA2,Swietenia mahagoni (L.) Jacq.,species
42fe7b4e-1698-4b27-9eac-ff6c32265668,vst_GUAN_2016,25,19.3,352.8,NEON.PLA.D04.GUAN.00449,SWMA2,Swietenia mahagoni (L.) Jacq.,species
87815baf-90e2-45e9-bd5f-99605d9dea62,vst_GUAN_2016,25,17.6,338.7,NEON.PLA.D04.GUAN.00451,SWMA2,Swietenia mahagoni (L.) Jacq.,species
3db708bc-6ba6-4e04-a756-1bd4ddeb08fb,vst_GUAN_2016,25,14.4,351,NEON.PLA.D04.GUAN.00452,SWMA2,Swietenia mahagoni (L.) Jacq.,species
614f05bf-f06e-46fc-a7f9-693064de73cd,vst_GUAN_2016,25,14.4,351,NEON.PLA.D04.GUAN.00452A,SWMA2,Swietenia mahagoni (L.) Jacq.,species
d3100c31-be94-4ae8-bf2d-521be978412a,vst_GUAN_2016,25,13.7,343.1,NEON.PLA.D04.GUAN.00453,SWMA2,Swietenia mahagoni (L.) Jacq.,species
18bc1299-dfb9-4cec-89e9-acca24f3fb62,vst_GUAN_2016,25,13.7,343.1,NEON.PLA.D04.GUAN.00453A,SWMA2,Swietenia mahagoni (L.) Jacq.,species
8f675b77-ef6d-4a38-9cc7-58d36100dc17,vst_GUAN_2016,25,21.5,338,NEON.PLA.D04.GUAN.00454,SWMA2,Swietenia mahagoni (L.) Jacq.,species
ad74e6b5-6864-4bd5-85a1-b5ec279606f6,vst_GUAN_2016,25,4.7,336.6,NEON.PLA.D04.GUAN.00455,SWMA2,Swietenia mahagoni (L.) Jacq.,species
5a23db15-697d-43cb-96f5-a2fc0993eb75,vst_GUAN_2016,25,4.9,313.1,NEON.PLA.D04.GUAN.00456,SWMA2,Swietenia mahagoni (L.) Jacq.,species
48e5fbbf-85aa-43b3-b621-238a87e290cb,vst_GUAN_2016,25,4.9,313.1,NEON.PLA.D04.GUAN.00456A,SWMA2,Swietenia mahagoni (L.) Jacq.,species
61cad6f2-2fed-48b2-95c9-b07c695350ed,vst_GUAN_2016,25,5.5,292.9,NEON.PLA.D04.GUAN.00457,SWMA2,Swietenia mahagoni (L.) Jacq.,species
db014426-1da9-4065-883b-de47d3b871d0,vst_GUAN_2016,25,9.5,299.4,NEON.PLA.D04.GUAN.00458,SWMA2,Swietenia mahagoni (L.) Jacq.,species
37cbae46-2b40-4f91-bcbe-46fd5c8be00a,vst_GUAN_2016,25,12.4,280.5,NEON.PLA.D04.GUAN.00460,2PLANT-H,Unknown hardwood plant,kingdom
af8b9acf-1368-41dd-95f7-53159acaf114,vst_GUAN_2016,25,10.8,284.7,NEON.PLA.D04.GUAN.00461,SESI3,Senna siamea (Lam.) Irwin & Barneby,species
f8afefab-ed9a-4dd4-b50c-ccb562ba765f,vst_GUAN_2016,25,11.9,274.4,NEON.PLA.D04.GUAN.00462,SESI3,Senna siamea (Lam.) Irwin & Barneby,species
052d1cb9-3ce9-4822-a7f4-220ff2084519,vst_GUAN_2016,23,7.7,49.2,NEON.PLA.D04.GUAN.00463,SWMA2,Swietenia mahagoni (L.) Jacq.,species
d97823b6-7323-4d93-922e-f67dfef3976b,vst_GUAN_2016,23,20.5,21.5,NEON.PLA.D04.GUAN.00464,SWMA2,Swietenia mahagoni (L.) Jacq.,species
346fc423-c734-439c-b02f-1d3f2cacb063,vst_GUAN_2016,23,15,26.3,NEON.PLA.D04.GUAN.00465,SWMA2,Swietenia mahagoni (L.) Jacq.,species
b73dee35-ea17-4ab9-ba09-bca6cfd8a968,vst_GUAN_2016,23,12.1,17.8,NEON.PLA.D04.GUAN.00466,SWMA2,Swietenia mahagoni (L.) Jacq.,species
fff11615-b4d0-41a1-8173-bce1d0c28603,vst_GUAN_2016,23,12.1,17.8,NEON.PLA.D04.GUAN.00466A,SWMA2,Swietenia mahagoni (L.) Jacq.,species
aed437b6-bccf-4ffc-acbf-bb7d9732fcc8,vst_GUAN_2016,23,10.1,3.4,NEON.PLA.D04.GUAN.00467,SWMA2,Swietenia mahagoni (L.) Jacq.,species
d7a98fd1-8207-4fda-9d1a-a945ce34f1c0,vst_GUAN_2016,23,10.8,11.5,NEON.PLA.D04.GUAN.00468,SWMA2,Swietenia mahagoni (L.) Jacq.,species
76f4b228-2dcc-432f-ba09-36db6b93731b,vst_GUAN_2016,59,4.1,162.6,NEON.PLA.D04.GUAN.00469,ACFA,Acacia farnesiana (L.) Willd.,species
b1b7d996-8e0d-4ff4-ba42-8276f0688a1b,vst_GUAN_2016,59,4.1,162.6,NEON.PLA.D04.GUAN.00469A,ACFA,Acacia farnesiana (L.) Willd.,species
10dc2a00-d5a2-4397-afa4-d1ee250717f7,vst_GUAN_2016,59,4.1,162.6,NEON.PLA.D04.GUAN.00469B,ACFA,Acacia farnesiana (L.) Willd.,species
d8b5318d-acbc-4d7d-82d5-6f833e3b28ea,vst_GUAN_2016,59,4.1,162.6,NEON.PLA.D04.GUAN.00469C,ACFA,Acacia farnesiana (L.) Willd.,species
c4e7db0e-1646-4329-b939-35e9ba0770d8,vst_GUAN_2016,59,4.1,162.6,NEON.PLA.D04.GUAN.00469D,ACFA,Acacia farnesiana (L.) Willd.,species
00eda288-c56e-4f5c-bf86-d345e7faa94b,vst_GUAN_2015,41,6,86.5,NEON.PLA.D04.GUAN.00470,FABACE,Fabaceae sp.,family
e5d0f331-b9b9-45a4-8c69-d0d24c6d1050,vst_GUAN_2016,43,11.3,277.8,NEON.PLA.D04.GUAN.00471,GUOF,Guaiacum officinale L.,species
062b2ed8-7795-47a2-8510-3c5594528a07,vst_GUAN_2016,43,8.4,290.7,NEON.PLA.D04.GUAN.00472,BOURR,Bourreria sp.,genus
337a97cf-0b40-4b1f-ae16-af9557eb6187,vst_GUAN_2015,41,14.3,89.4,NEON.PLA.D04.GUAN.00473,2PLANT,Unknown plant,kingdom
7cc33747-9cdc-4c86-a7b7-1db63b110390,vst_GUAN_2015,41,14.7,78.5,NEON.PLA.D04.GUAN.00475,2PLANT,Unknown plant,kingdom
6b670556-a125-42a9-b9ab-69e9387c9f92,vst_GUAN_2015,41,14.7,62.4,NEON.PLA.D04.GUAN.00476,2PLANT,Unknown plant,kingdom
b5a364a6-86fc-4769-9dce-ae2664b0b92a,vst_GUAN_2015,61,8.6,203,NEON.PLA.D04.GUAN.00477,2PLANT,Unknown plant,kingdom
0a27a366-01df-406e-bec5-236672b699db,vst_GUAN_2015,61,6.6,239.5,NEON.PLA.D04.GUAN.00478,FABACE,Fabaceae sp.,family
7582bfe0-82e8-45dd-bae8-3055fc945af7,vst_GUAN_2016,61,4.5,206.1,NEON.PLA.D04.GUAN.00481,GUOF,Guaiacum officinale L.,species
327e9a9a-dd91-4b36-bcdc-e810ff153e2d,vst_GUAN_2016,61,4.5,206.1,NEON.PLA.D04.GUAN.00481A,GUOF,Guaiacum officinale L.,species
22f8168f-c627-4b2e-a854-e11dfc2a3ad4,vst_GUAN_2016,39,19.6,82.9,NEON.PLA.D04.GUAN.00482,LELE10,Leucaena leucocephala (Lam.) de Wit,species
0ace60e7-3367-484d-b2b6-e6fe6d33b19b,vst_GUAN_2016,59,17.8,194.6,NEON.PLA.D04.GUAN.00483,BOURR,Bourreria sp.,genus
ad546131-006f-4d5f-9f8f-83f733ebc2e7,vst_GUAN_2016,39,21.9,80,NEON.PLA.D04.GUAN.00484,ACFA,Acacia farnesiana (L.) Willd.,species
23855dbb-eafc-43e7-ba15-3e441a721d3e,vst_GUAN_2016,39,11.7,12.2,NEON.PLA.D04.GUAN.00485,LELE10,Leucaena leucocephala (Lam.) de Wit,species
29fd7d63-1b53-4376-9b88-dedba26c9261,vst_GUAN_2016,57,18.3,106.8,NEON.PLA.D04.GUAN.00486,LELE10,Leucaena leucocephala (Lam.) de Wit,species
62bb4577-4aeb-489b-9e84-a83d20a17d7e,vst_GUAN_2015,41,19.1,353.4,NEON.PLA.D04.GUAN.00487,FABACE,Fabaceae sp.,family
b49f63f0-1229-4fb2-8d92-84b73e68439f,vst_GUAN_2016,61,10.4,259.1,NEON.PLA.D04.GUAN.00488,GUOF,Guaiacum officinale L.,species
7e0e2652-e1a4-41f5-9247-a61e421e5ab4,vst_GUAN_2015,61,9.8,245,NEON.PLA.D04.GUAN.00489,2PLANT,Unknown plant,kingdom
c2365fb3-0e3a-4efa-9ef6-e9ae97f84b69,vst_GUAN_2016,43,15.8,319.6,NEON.PLA.D04.GUAN.00491,BOURR,Bourreria sp.,genus
